2014-09-16 13:03:07.817 [main] INFO  org.springframework.context.support.ClassPathXmlApplicationContext - Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@6f102966: startup date [Tue Sep 16 13:03:07 PDT 2014]; root of context hierarchy
2014-09-16 13:03:07.866 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [ctm-engine.xml]
2014-09-16 13:03:08.123 [main] INFO  org.springframework.beans.factory.support.DefaultListableBeanFactory - Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@291468a4: defining beans [jmsConfiguration,jmsPublish,org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,org.springframework.context.annotation.internalPersistenceAnnotationProcessor,DBChannel,connectionFactory,jmsTemplate]; root of factory hierarchy
2014-09-16 13:03:08.202 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - trafficMonitorApp initialized 
2014-09-16 13:03:08.203 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - trafficMonitorApp initialized 
2014-09-16 13:03:08.203 [main] INFO  edu.berkeley.path.next.CTMEngine.LinkManager - LinkManager initialized 
2014-09-16 13:03:08.232 [main] INFO  edu.berkeley.path.next.CTMEngine.LinkManager - LinkManager returning links 
2014-09-16 13:03:08.233 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - trafficMonitorApp links to publish: 50000
2014-09-16 13:03:10.033 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  32
2014-09-16 13:03:10.083 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  33
2014-09-16 13:03:10.117 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  34
2014-09-16 13:03:10.150 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  35
2014-09-16 13:03:10.183 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  36
2014-09-16 13:03:10.220 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  37
2014-09-16 13:03:10.252 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  38
2014-09-16 13:03:10.285 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  39
2014-09-16 13:03:10.316 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  40
2014-09-16 13:03:10.349 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  41
2014-09-16 13:03:10.383 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  42
